,Area,2,3,4,5,6,7,8
82,3100,Luxembourg,1212,1195,12062,1878,9.95,44
83,3100,Philippines,1154,1140,7359,1401,6.38,36
84,3100,Peru,1063,1053,15655,1558,14.73,61
85,3100,Cameroon,1058,1054,7005,2178,6.62,32
86,3100,Ecuador,935,931,18226,2844,19.49,62
87,3100,Macedonia,886,870,9739,1402,10.99,41
88,3100,Sri Lanka,878,865,10761,1021,12.26,52
89,3100,Palestine,748,745,4432,1191,5.93,29
90,3100,Syrian Arab Republic,733,724,5127,997,6.99,29
91,3100,Bahrain,531,527,3635,535,6.85,29
92,3100,North Korea,530,528,10019,86,18.90,51
93,3100,Bosnia and Herzegovina,523,516,7034,1729,13.45,40
94,3100,Costa Rica,451,444,5052,667,11.20,34
95,3100,Macao,447,442,2244,291,5.02,23
96,3100,Senegal,420,417,2651,586,6.31,24
97,3100,Mongolia,408,404,4450,370,10.91,33
98,3100,Ethiopia,407,402,3434,491,8.44,26
99,3100,Sudan,391,389,2205,314,5.64,21
100,3100,Yemen,372,368,2753,318,7.40,25
101,3100,Kyrgyzstan,358,356,1209,288,3.38,15
102,3100,Liechtenstein,355,354,5744,445,16.18,39
103,3100,Ghana,325,321,2030,284,6.25,21
104,3100,Libya,322,321,1892,107,5.88,23
105,3100,Kenya,322,320,2919,222,9.07,28
106,3100,Malta,322,312,2500,587,7.76,26
107,3100,Tajikistan,314,310,1229,402,3.91,17
108,3100,Nepal,295,291,2409,354,8.17,24
109,3100,Montenegro,282,276,2313,298,8.20,24
110,3100,Benin,266,264,1970,383,7.41,22
111,3100,Albania,207,206,700,84,3.38,14
112,3100,Botswana,198,196,1298,159,6.56,18
113,3100,Trinidad and Tobago,198,196,1706,125,8.62,24
114,3100,Namibia,192,187,9234,612,48.09,53
115,3100,C?te d¡¯Ivoire,166,166,1005,83,6.05,18
116,3100,Bolivia,164,163,3372,138,20.56,26
117,3100,Barbados,163,159,2263,174,13.88,23
118,3100,Tanzania,161,158,1573,116,9.77,20
119,3100,Brunei Darussalam,151,149,930,119,6.16,14
120,3100,Burkina Faso,150,147,1232,132,8.21,16
121,3100,Jamaica,126,124,750,91,5.95,15
122,3100,Mauritius,121,120,505,101,4.17,12
123,3100,Madagascar,117,117,303,64,2.59,10
124,3100,Zimbabwe,106,103,1111,45,10.48,17
125,3100,Panama,102,100,1185,77,11.62,17
126,3100,Congo,82,82,649,62,7.91,11
127,3100,Swaziland,81,81,1406,11,17.36,15
128,3100,Monaco,79,79,1041,151,13.18,18
129,3100,Turkmenistan,79,76,422,76,5.34,8
130,3100,Uganda,77,75,681,57,8.84,14
131,3100,Myanmar,71,71,448,24,6.31,10
132,3100,Fiji,61,60,489,64,8.02,11
133,3100,El Salvador,60,60,815,0,13.58,16
134,3100,Zambia,54,54,258,23,4.78,9
135,3100,Togo,51,51,475,26,9.31,13
136,3100,Virgin Islands (British),48,47,1270,50,26.46,18
137,3100,Paraguay,45,45,459,34,10.20,9
138,3100,French Polynesia,42,42,857,25,20.40,14
139,3100,New Caledonia,41,41,219,51,5.34,9
140,3100,Rwanda,41,40,255,9,6.22,6
141,3100,Guadeloupe,40,39,440,14,11.00,8
142,3100,Gabon,39,39,409,19,10.49,7
143,3100,Lesotho,38,37,303,8,7.97,7
144,3100,Burundi,36,36,131,13,3.64,6
145,3100,Mauritania,35,35,182,13,5.20,8
146,3100,Dominican Republic,34,34,167,7,4.91,8
147,3100,Malawi,33,33,329,48,9.97,10
148,3100,Mozambique,32,32,68,5,2.13,3
149,3100,Guatemala,30,30,262,8,8.73,9
150,3100,Niger,30,29,170,4,5.67,7
151,3100,Cambodia,26,25,209,10,8.04,7
152,3100,Papua New Guinea,22,22,200,10,9.09,6
153,3100,Eritrea,21,21,136,9,6.48,8
154,3100,Netherlands Antilles,21,19,219,1,10.43,7
155,3100,Reunion,19,19,152,4,8.00,5
156,3100,Central African Republic,19,18,365,2,19.21,4
157,3100,Bhutan,18,18,220,13,12.22,6
158,3100,Angola,17,17,48,3,2.82,3
159,3100,San Marino,16,15,65,8,4.06,5
160,3100,Afghanistan,16,16,56,8,3.50,4
161,3100,Chad,16,15,64,6,4.00,4
162,3100,Nicaragua,14,14,29,0,2.07,3
163,3100,French Guiana,13,13,83,0,6.38,4
164,3100,Sierra Leone,12,12,33,3,2.75,3
165,3100,Laos,12,12,49,3,4.08,4
166,3100,Faroe Islands,11,11,750,3,68.18,5
167,3100,Greenland,11,11,160,15,14.55,7
168,3100,Bahamas,11,11,32,2,2.91,3
169,3100,Guinea,11,11,67,0,6.09,5
170,3100,United States Minor Outlying Islands,10,10,73,0,7.30,5
171,3100,Guyana,9,9,92,2,10.22,3
172,3100,Mali,9,9,102,0,11.33,3
173,3100,Suriname,9,9,27,5,3.00,3
174,3100,Maldives,8,7,51,0,6.38,3
175,3100,Ha?ti,7,7,88,2,12.57,5
176,3100,Djibouti,7,7,19,5,2.71,3
177,3100,Honduras,7,7,52,0,7.43,3
178,3100,Timor-Leste,6,6,7,1,1.17,2
179,3100,Vatican City State,6,6,82,1,13.67,4
180,3100,Grenada,6,5,13,0,2.17,2
181,3100,Democratic Republic Congo,6,6,73,0,12.17,3
182,3100,Andorra,6,5,86,4,14.33,4
183,3100,Virgin Islands (U.S.),6,6,55,1,9.17,5
184,3100,Gambia,6,5,100,6,16.67,5
185,3100,Seychelles,5,5,53,3,10.60,3
186,3100,Guam,5,3,3,0,0.60,1
187,3100,Comoros,4,4,0,0,0.00,0
188,3100,Solomon Islands,4,4,67,1,16.75,3
189,3100,Antigua and Barbuda,4,3,10,0,2.50,1
190,3100,Saint Lucia,4,4,53,0,13.25,2
191,3100,Saint Kitts and Nevis,4,4,17,3,4.25,3
192,3100,Bermuda,3,3,14,3,4.67,2
193,3100,Marshall Islands,3,3,81,0,27.00,3
194,3100,Saint Vincent and the Grenadines,3,3,5,0,1.67,1
195,3100,Liberia,3,3,12,0,4.00,2
196,3100,Belize,3,3,11,0,3.67,2
197,3100,Cape Verde,2,2,14,0,7.00,1
198,3100,Cook Islands,2,2,12,2,6.00,1
199,3100,Aruba,2,2,1,0,0.50,1
200,3100,Martinique,2,2,5,0,2.50,1
201,3100,American Samoa,2,2,0,0,0.00,0
202,3100,Svalbard and Jan Mayen,2,2,15,0,7.50,2
203,3100,Samoa,1,1,3,0,3.00,1
204,3100,Northern Mariana Islands,1,1,1,0,1.00,1
205,3100,Dominica,1,1,5,0,5.00,1
206,3100,Kiribati,1,1,1,0,1.00,1
207,3100,Nauru,1,1,0,0,0.00,0
208,3100,Norfolk Island,1,1,0,0,0.00,0
209,3100,Cocos (Keeling) Islands,1,1,0,0,0.00,0
210,3100,French Southern Territories,1,1,16,0,16.00,1
211,3100,Federated States of Micronesia,1,1,4,0,4.00,1
212,3100,Tonga,1,1,1,0,1.00,1
213,3100,Wallis and Futuna,1,1,0,0,0.00,0
214,3100,Saint Helena,1,1,5,0,5.00,1
215,3100,British Indian Ocean Territory,1,1,4,0,4.00,1
216,3100,Gibraltar,1,1,17,0,17.00,1
217,3100,Tokelau,1,1,0,0,0.00,0
218,3100,Somalia,1,1,0,0,0.00,0
219,3100,Guinea-Bissau,1,1,1,1,1.00,1
0,3200,United States,367264,350953,9672774,5548101,26.34,641
1,3200,United Kingdom,91976,85724,2121438,635967,23.07,356
2,3200,Canada,51827,49895,1285205,250846,24.80,307
3,3200,Germany,50784,48372,917683,272233,18.07,264
4,3200,Australia,37851,36222,732233,163647,19.35,228
5,3200,France,34375,32952,343848,79933,10.00,179
6,3200,Netherlands,31674,30535,838150,179176,26.46,261
7,3200,Italy,22329,21130,335275,83580,15.02,172
8,3200,Spain,22161,21664,260495,80615,11.75,146
9,3200,Japan,14302,13959,159906,32673,11.18,123
10,3200,Israel,12372,12004,255720,44487,20.67,172
11,3200,Belgium,12127,11649,234019,40455,19.30,156
12,3200,Brazil,11733,11420,79689,25301,6.79,94
13,3200,Switzerland,11561,11047,196893,28740,17.03,152
14,3200,Sweden,10817,10447,221476,39659,20.47,152
15,3200,China,10772,10471,111847,33865,10.38,103
16,3200,New Zealand,7109,6827,162164,19129,22.81,143
17,3200,Norway,7000,6790,130908,20441,18.70,122
18,3200,Finland,6270,6076,133662,23341,21.32,124
19,3200,Turkey,6160,6030,56413,11351,9.16,85
20,3200,Taiwan,5935,5824,81504,16691,13.73,99
21,3200,Hong Kong,5765,5642,115662,18878,20.06,127
22,3200,South Africa,5295,5124,53314,15234,10.07,87
23,3200,Austria,5287,5014,80421,11182,15.21,104
24,3200,South Korea,5074,4957,69449,9225,13.69,98
25,3200,Poland,4761,4625,34991,6253,7.35,73
26,3200,Portugal,4560,4443,45982,8316,10.08,76
27,3200,India,4542,4210,39993,8813,8.81,72
28,3200,Denmark,4445,4241,78909,12407,17.75,107
29,3200,Ireland,4267,3957,58006,7589,13.59,90
30,3200,Mexico,4125,3997,30960,6592,7.51,64
31,3200,Greece,3356,3258,44192,5703,13.17,80
32,3200,Russian Federation,2932,2869,20803,3588,7.10,58
33,3200,Singapore,2925,2854,47684,4340,16.30,92
34,3200,Iran,2713,2654,17012,4119,6.27,50
35,3200,Hungary,2362,2283,34536,5439,14.62,80
36,3200,Chile,2121,2063,15453,3340,7.29,47
37,3200,Argentina,2012,1939,20081,3564,9.98,54
38,3200,Romania,1670,1636,8870,1542,5.31,42
39,3200,Czech Republic,1625,1586,14262,2648,8.78,53
40,3200,Colombia,1620,1562,14712,1439,9.08,55
41,3200,Malaysia,1602,1571,12096,2308,7.55,43
42,3200,Croatia,1204,1186,10047,1302,8.34,43
43,3200,Slovakia,830,823,5192,951,6.26,31
44,3200,Cyprus,716,702,7749,1088,10.82,41
45,3200,Slovenia,715,702,9147,912,12.79,47
46,3200,Thailand,702,680,11213,1189,15.97,42
47,3200,Estonia,674,647,11480,1554,17.03,50
48,3200,Serbia,640,618,3571,458,5.58,24
49,3200,Saudi Arabia,613,586,5611,517,9.15,28
50,3200,Nigeria,590,569,5868,784,9.95,35
51,3200,Iceland,558,541,9957,1154,17.84,46
52,3200,Pakistan,465,445,3485,535,7.49,30
53,3200,United Arab Emirates,460,442,3729,433,8.11,27
54,3200,Egypt,456,434,4037,456,8.85,29
55,3200,Puerto Rico,412,404,11341,701,27.53,49
56,3200,Kenya,408,394,4453,737,10.91,32
57,3200,Uganda,365,350,7136,1345,19.55,40
58,3200,Luxembourg,365,351,2811,439,7.70,27
59,3200,Lebanon,354,341,6645,442,18.77,39
60,3200,Peru,326,311,3948,297,12.11,29
61,3200,Philippines,320,312,5425,321,16.95,34
62,3200,Bulgaria,318,306,4550,330,14.31,36
63,3200,Kuwait,303,298,4237,883,13.98,28
64,3200,Indonesia,284,280,4098,256,14.43,29
65,3200,Venezuela,274,265,3243,344,11.84,28
66,3200,Lithuania,259,249,3509,224,13.55,31
67,3200,Jordan,243,240,1934,209,7.96,21
68,3200,Ukraine,231,228,3021,462,13.08,25
69,3200,Macedonia,204,192,657,75,3.22,10
70,3200,Tanzania,201,194,3647,486,18.14,32
71,3200,Georgia,195,189,3036,76,15.57,26
72,3200,Tunisia,194,189,929,155,4.79,15
73,3200,Cuba,189,185,2050,180,10.85,25
74,3200,Viet Nam,186,179,1856,485,9.98,23
75,3200,Zimbabwe,186,184,5279,271,28.38,28
76,3200,Uruguay,169,167,1426,180,8.44,20
77,3200,Costa Rica,156,154,3237,74,20.75,25
78,3200,Ghana,148,145,1140,202,7.70,17
79,3200,Bangladesh,145,142,2508,177,17.30,24
80,3200,Macao,132,129,1089,54,8.25,15
81,3200,Oman,126,120,917,148,7.28,16
82,3200,Botswana,124,119,2723,82,21.96,24
83,3200,Qatar,124,118,1178,87,9.50,15
84,3200,Zambia,124,117,1350,191,10.89,20
85,3200,Ethiopia,120,119,1590,234,13.25,19
86,3200,Morocco,120,118,2327,72,19.39,20
87,3200,Malta,114,110,2184,101,19.16,20
88,3200,Malawi,105,102,1396,182,13.30,21
89,3200,Bosnia and Herzegovina,102,100,1010,56,9.90,16
90,3200,Sri Lanka,99,98,1509,154,15.24,20
91,3200,Jamaica,98,94,1164,105,11.88,18
92,3200,Latvia,97,95,1532,113,15.79,16
93,3200,Cameroon,95,90,575,86,6.05,13
94,3200,Trinidad and Tobago,81,77,1346,91,16.62,21
95,3200,Palestine,80,79,1440,179,18.00,24
96,3200,Ecuador,79,77,314,23,3.97,12
97,3200,Algeria,75,73,469,34,6.25,11
98,3200,Belarus,70,68,439,99,6.27,14
99,3200,Nepal,69,66,1268,91,18.38,15
100,3200,Guatemala,62,61,345,12,5.56,9
101,3200,Rwanda,61,58,836,109,13.70,14
102,3200,Bahrain,54,52,541,28,10.02,14
103,3200,Iraq,53,50,635,26,11.98,14
104,3200,Fiji,49,47,1224,45,24.98,18
105,3200,Senegal,47,47,300,24,6.38,12
106,3200,Bolivia,45,45,1739,28,38.64,15
107,3200,Dominican Republic,45,40,424,18,9.42,9
108,3200,Burkina Faso,45,45,786,51,17.47,12
109,3200,Congo,45,45,549,43,12.20,13
110,3200,Mozambique,40,38,195,32,4.88,7
111,3200,Kazakhstan,39,39,654,20,16.77,8
112,3200,Cambodia,39,39,363,37,9.31,11
113,3200,Panama,37,35,2565,26,69.32,15
114,3200,Mauritius,36,35,300,21,8.33,9
115,3200,Swaziland,36,36,908,8,25.22,13
116,3200,El Salvador,33,32,252,12,7.64,9
117,3200,Barbados,33,33,337,47,10.21,10
118,3200,Namibia,33,31,351,14,10.64,10
119,3200,Guam,32,30,380,3,11.88,10
120,3200,Brunei Darussalam,32,31,242,33,7.56,9
121,3200,San Marino,32,32,17,0,0.53,2
122,3200,Paraguay,30,25,269,19,8.97,6
123,3200,Albania,28,28,627,11,22.39,8
124,3200,Sudan,28,28,246,15,8.79,9
125,3200,Benin,28,28,182,16,6.50,8
126,3200,C?te d¡¯Ivoire,27,26,402,50,14.89,11
127,3200,Ha?ti,27,26,167,22,6.19,8
128,3200,Armenia,25,25,245,24,9.80,7
129,3200,Dominica,24,23,447,38,18.63,12
130,3200,Azerbaijan,20,20,91,9,4.55,4
131,3200,Bahamas,19,18,141,22,7.42,6
132,3200,Mali,19,19,239,6,12.58,8
133,3200,Uzbekistan,19,19,107,34,5.63,7
134,3200,Syrian Arab Republic,19,19,512,41,26.95,9
135,3200,Papua New Guinea,18,18,113,14,6.28,6
136,3200,Libya,17,16,81,4,4.76,5
137,3200,Togo,17,17,68,5,4.00,4
138,3200,Martinique,15,9,14,2,0.93,2
139,3200,Nicaragua,14,14,107,18,7.64,5
140,3200,Gabon,13,13,263,6,20.23,6
141,3200,Grenada,13,12,174,2,13.38,6
142,3200,Burundi,13,13,112,12,8.62,7
143,3200,Yemen,12,12,189,4,15.75,6
144,3200,Afghanistan,12,11,144,8,12.00,5
145,3200,Niger,12,12,68,3,5.67,6
146,3200,Guadeloupe,12,12,27,2,2.25,3
147,3200,Kyrgyzstan,12,12,127,2,10.58,6
148,3200,Honduras,11,11,20,2,1.82,2
149,3200,Angola,11,11,49,3,4.45,3
150,3200,Reunion,11,10,139,0,12.64,2
151,3200,Mongolia,11,9,144,21,13.09,6
152,3200,Liberia,10,10,11,2,1.10,2
153,3200,Virgin Islands (U.S.),10,10,48,2,4.80,4
154,3200,Monaco,10,10,38,1,3.80,3
155,3200,Myanmar,9,8,21,2,2.33,2
156,3200,Gambia,9,9,265,9,29.44,7
157,3200,Central African Republic,8,8,65,8,8.13,4
158,3200,Netherlands Antilles,8,8,101,0,12.63,4
159,3200,Democratic Republic Congo,8,8,753,1,94.13,5
160,3200,Moldova,7,7,195,1,27.86,4
161,3200,Lesotho,7,7,87,6,12.43,6
162,3200,New Caledonia,7,7,56,1,8.00,2
163,3200,North Korea,7,7,142,0,20.29,5
164,3200,Laos,7,6,32,1,4.57,3
165,3200,Madagascar,7,7,103,6,14.71,2
166,3200,Sierra Leone,7,6,40,4,5.71,4
167,3200,French Guiana,6,6,11,2,1.83,2
168,3200,Montenegro,6,6,2,0,0.33,1
169,3200,Liechtenstein,5,5,46,2,9.20,4
170,3200,Eritrea,5,5,70,1,14.00,4
171,3200,Samoa,4,4,143,2,35.75,3
172,3200,French Polynesia,4,4,4,0,1.00,1
173,3200,Andorra,4,3,3,0,0.75,1
174,3200,Saint Kitts and Nevis,4,4,16,2,4.00,3
175,3200,Bermuda,4,4,12,0,3.00,2
176,3200,Guyana,4,4,29,1,7.25,2
177,3200,Tajikistan,4,4,19,3,4.75,3
178,3200,Antigua and Barbuda,4,4,5,2,1.25,1
179,3200,American Samoa,3,3,36,1,12.00,2
180,3200,Seychelles,3,3,1,0,0.33,1
181,3200,Saint Lucia,3,3,13,0,4.33,1
182,3200,Cape Verde,3,3,4,0,1.33,1
183,3200,Faroe Islands,3,3,42,4,14.00,3
184,3200,Turkmenistan,3,3,28,0,9.33,3
185,3200,Timor-Leste,2,2,0,0,0.00,0
186,3200,Equatorial Guinea,2,2,3,0,1.50,1
187,3200,Greenland,2,2,17,1,8.50,2
188,3200,Mayotte,2,2,0,0,0.00,0
189,3200,Belize,2,2,0,0,0.00,0
190,3200,Guinea,2,2,32,0,16.00,2
191,3200,Tonga,2,2,35,1,17.50,2
192,3200,Gibraltar,2,1,3,0,1.50,1
193,3200,Sao Tome and Principe,2,2,8,0,4.00,2
194,3200,Cayman Islands,2,2,6,0,3.00,1
195,3200,Federated States of Micronesia,2,2,130,0,65.00,1
196,3200,Virgin Islands (British),2,2,11,0,5.50,2
197,3200,Suriname,2,2,2,0,1.00,1
198,3200,Maldives,1,1,0,0,0.00,0
199,3200,Bouvet Island,1,1,7,0,7.00,1
200,3200,Saint Vincent and the Grenadines,1,1,4,1,4.00,1
201,3200,Solomon Islands,1,1,12,0,12.00,1
202,3200,Guinea-Bissau,1,1,2,0,2.00,1
203,3200,Mauritania,1,1,1,0,1.00,1
204,3200,United States Minor Outlying Islands,1,1,10,0,10.00,1
205,3200,Vanuatu,1,1,2,0,2.00,1
206,3200,Norfolk Island,1,1,2,0,2.00,1
207,3200,Chad,1,1,24,0,24.00,1
208,3200,Marshall Islands,1,1,0,0,0.00,0
209,3200,Aruba,1,1,1,0,1.00,1
210,3200,British Indian Ocean Territory,1,1,17,0,17.00,1
211,3200,Christmas Island,1,1,8,0,8.00,1
212,3200,Palau,1,1,4,0,4.00,1
213,3200,Northern Mariana Islands,1,1,0,0,0.00,0
214,3200,Tuvalu,1,1,0,0,0.00,0
0,3300,United States,793370,749528,10254354,5580335,12.93,560
1,3300,United Kingdom,266681,250373,3227978,1126787,12.10,329
2,3300,Australia,106802,101554,1051829,296920,9.85,215
3,3300,Canada,105219,100550,1290835,276242,12.27,261
4,3300,Germany,90511,86490,772515,194505,8.54,221
5,3300,China,88005,86585,371081,177216,4.22,136
6,3300,France,70158,67302,416006,91359,5.93,174
7,3300,Spain,60606,58751,360273,113732,5.94,144
8,3300,Netherlands,56282,53665,808764,166326,14.37,226
9,3300,Italy,44627,42813,349976,86093,7.84,148
10,3300,India,39353,37053,158122,51497,4.02,106
11,3300,Brazil,33209,32189,114456,41186,3.45,98
12,3300,Japan,33190,32059,211789,48712,6.38,123
13,3300,Sweden,30896,29784,370190,74944,11.98,162
14,3300,South Africa,27309,26377,182403,60610,6.68,117
15,3300,Turkey,25363,24844,131844,35641,5.20,105
16,3300,Israel,24387,23645,284996,57794,11.69,156
17,3300,Belgium,23480,22513,237360,38798,10.11,139
18,3300,Taiwan,22706,22239,197776,49366,8.71,130
19,3300,Switzerland,22210,21017,265902,35519,11.97,161
20,3300,South Korea,20729,20252,144329,22440,6.96,114
21,3300,Norway,20717,19960,243364,44093,11.75,144
22,3300,New Zealand,20710,19707,217632,35625,10.51,133
23,3300,Russian Federation,20509,20237,54385,16966,2.65,77
24,3300,Finland,18203,17555,193761,38350,10.64,132
25,3300,Hong Kong,18018,17399,232821,37381,12.92,144
26,3300,Denmark,17100,16373,197821,28560,11.57,145
27,3300,Malaysia,16726,16415,51756,15239,3.09,68
28,3300,Portugal,13758,13350,80398,16364,5.84,89
29,3300,Poland,13188,12861,51312,13539,3.89,69
30,3300,Austria,13140,12479,114636,14796,8.72,113
31,3300,Singapore,12969,12361,136979,17955,10.56,117
32,3300,Ireland,12851,12256,108034,15610,8.41,98
33,3300,Greece,12692,12321,105835,18198,8.34,100
34,3300,Mexico,11697,11291,61586,10326,5.27,85
35,3300,Croatia,10110,9864,29107,10729,2.88,45
36,3300,Czech Republic,9773,9541,36730,12665,3.76,63
37,3300,Chile,9459,9079,41551,10100,4.39,74
38,3300,Iran,9273,9104,34123,9935,3.68,56
39,3300,Romania,7857,7718,15604,4084,1.99,43
40,3300,Argentina,7679,7464,36415,7926,4.74,65
41,3300,Hungary,7208,7034,38167,5178,5.30,74
42,3300,Slovenia,7149,6876,25482,6746,3.56,51
43,3300,Nigeria,6934,6811,22635,5226,3.26,46
44,3300,Thailand,6406,6210,34947,5413,5.46,63
45,3300,Colombia,5655,5404,20830,2728,3.68,57
46,3300,Pakistan,4811,4505,16335,4429,3.40,47
47,3300,Indonesia,4475,4387,26313,4457,5.88,59
48,3300,Lithuania,4136,4067,8736,2901,2.11,35
49,3300,Slovakia,3749,3688,13690,3244,3.65,45
50,3300,Serbia,3443,3380,9793,2652,2.84,36
51,3300,Saudi Arabia,3244,3129,16107,2388,4.97,45
52,3300,Kenya,3189,3080,30091,4875,9.44,69
53,3300,Egypt,3184,3094,17985,1903,5.65,48
54,3300,Philippines,3149,3010,17387,1887,5.52,50
55,3300,Estonia,2949,2878,18300,3957,6.21,53
56,3300,United Arab Emirates,2869,2770,14579,1697,5.08,45
57,3300,Jordan,2588,2552,7704,1043,2.98,35
58,3300,Cyprus,2470,2404,19545,2818,7.91,55
59,3300,Bangladesh,2264,2214,16246,2996,7.18,47
60,3300,Ghana,2249,2199,14465,2647,6.43,45
61,3300,Ukraine,2217,2198,7384,1155,3.33,34
62,3300,Venezuela,2093,2025,7074,1072,3.38,35
63,3300,Bulgaria,1863,1798,7454,1134,4.00,37
64,3300,Viet Nam,1695,1654,11910,2267,7.03,43
65,3300,Ethiopia,1572,1541,13986,2911,8.90,50
66,3300,Lebanon,1536,1485,13372,1388,8.71,49
67,3300,Uganda,1529,1487,14727,2306,9.63,51
68,3300,Tunisia,1508,1466,4922,842,3.26,28
69,3300,Kazakhstan,1485,1476,2451,349,1.65,19
70,3300,Tanzania,1462,1436,14501,2139,9.92,51
71,3300,Latvia,1324,1304,4207,543,3.18,24
72,3300,Peru,1308,1253,10229,962,7.82,45
73,3300,Sri Lanka,1283,1241,10214,908,7.96,43
74,3300,Cuba,1253,1219,7323,716,5.84,25
75,3300,Botswana,1241,1221,9625,1103,7.76,39
76,3300,Iceland,1170,1123,14781,2062,12.63,53
77,3300,Luxembourg,1153,1111,6337,805,5.50,33
78,3300,Zimbabwe,1124,1097,9657,966,8.59,46
79,3300,Kuwait,1061,1044,6176,650,5.82,32
80,3300,Qatar,1035,997,3781,484,3.65,24
81,3300,Morocco,1027,993,5804,713,5.65,31
82,3300,Nepal,964,894,7695,1184,7.98,39
83,3300,Algeria,917,899,2336,401,2.55,22
84,3300,Ecuador,902,887,4311,574,4.78,30
85,3300,Cameroon,844,824,5436,898,6.44,34
86,3300,Bosnia and Herzegovina,822,812,2310,270,2.81,22
87,3300,Oman,788,760,3117,513,3.96,22
88,3300,Albania,728,724,1306,79,1.79,14
89,3300,Jamaica,705,687,3439,330,4.88,27
90,3300,Macedonia,701,678,1323,218,1.89,15
91,3300,Uruguay,690,676,2517,299,3.65,23
92,3300,Georgia,690,655,6429,336,9.32,38
93,3300,Trinidad and Tobago,689,666,3554,257,5.16,28
94,3300,Puerto Rico,681,662,6679,602,9.81,42
95,3300,Malawi,623,606,5307,783,8.52,32
96,3300,Malta,612,584,4334,339,7.08,30
97,3300,Costa Rica,596,586,4669,338,7.83,29
98,3300,Fiji,591,577,4578,491,7.75,29
99,3300,Senegal,543,527,4120,327,7.59,31
100,3300,Macao,490,456,2371,197,4.84,25
101,3300,Palestine,476,465,2452,256,5.15,26
102,3300,Zambia,474,459,4358,458,9.19,34
103,3300,Iraq,390,372,976,138,2.50,14
104,3300,Bolivia,390,384,6041,402,15.49,38
105,3300,Burkina Faso,360,356,3173,409,8.81,27
106,3300,Brunei Darussalam,349,342,1456,310,4.17,17
107,3300,Bahrain,340,334,1642,131,4.83,20
108,3300,Mauritius,337,332,2190,209,6.50,23
109,3300,Armenia,334,326,902,198,2.70,14
110,3300,Sudan,333,327,1486,186,4.46,19
111,3300,Cambodia,320,308,2115,242,6.61,22
112,3300,Mozambique,317,310,2433,197,7.68,25
113,3300,Belarus,307,303,1246,196,4.06,18
114,3300,Namibia,306,291,1494,167,4.88,19
115,3300,Guatemala,282,277,2470,232,8.76,26
116,3300,Rwanda,278,265,1385,173,4.98,18
117,3300,Barbados,274,266,1671,150,6.10,20
118,3300,Benin,260,253,1092,231,4.20,15
119,3300,Syrian Arab Republic,249,242,2012,231,8.08,21
120,3300,Mongolia,238,232,1838,264,7.72,22
121,3300,C?te d¡¯Ivoire,233,227,1194,120,5.12,17
122,3300,Uzbekistan,225,220,983,185,4.37,16
123,3300,Congo,224,214,1462,126,6.53,19
124,3300,Papua New Guinea,220,215,1160,119,5.27,16
125,3300,Laos,219,216,1917,347,8.75,23
126,3300,Azerbaijan,214,209,494,55,2.31,9
127,3300,Mali,207,199,1837,129,8.87,23
128,3300,Kyrgyzstan,195,192,737,72,3.78,15
129,3300,Montenegro,194,190,222,45,1.14,7
130,3300,Swaziland,185,179,973,22,5.26,15
131,3300,Panama,184,178,2152,134,11.70,26
132,3300,Afghanistan,172,165,692,74,4.02,15
133,3300,Moldova,166,164,582,17,3.51,10
134,3300,Nicaragua,163,160,2305,121,14.14,24
135,3300,Niger,162,158,1343,82,8.29,20
136,3300,Yemen,159,159,1482,91,9.32,18
137,3300,Madagascar,158,153,1906,288,12.06,24
138,3300,El Salvador,149,140,831,23,5.58,16
139,3300,Lesotho,131,128,522,26,3.98,10
140,3300,Greenland,127,122,777,120,6.12,13
141,3300,Guam,126,117,663,41,5.26,13
142,3300,Sierra Leone,124,116,735,77,5.93,14
143,3300,Libya,117,114,561,26,4.79,14
144,3300,Myanmar,115,112,475,120,4.13,11
145,3300,Dominican Republic,110,109,1042,44,9.47,14
146,3300,Ha?ti,102,94,1089,48,10.68,12
147,3300,Guyana,99,95,467,14,4.72,12
148,3300,Bhutan,88,87,395,78,4.49,11
149,3300,Honduras,84,83,777,24,9.25,16
150,3300,Tajikistan,83,82,367,18,4.42,11
151,3300,New Caledonia,81,78,1092,108,13.48,17
152,3300,Angola,78,76,245,22,3.14,8
153,3300,Paraguay,78,72,468,19,6.00,11
154,3300,Liberia,69,61,324,47,4.70,11
155,3300,Gambia,69,67,964,48,13.97,18
156,3300,Eritrea,67,67,327,39,4.88,10
157,3300,Togo,66,65,150,11,2.27,6
158,3300,Liechtenstein,65,65,571,35,8.78,11
159,3300,Gabon,63,61,569,71,9.03,11
160,3300,Solomon Islands,59,56,569,55,9.64,10
161,3300,Bahamas,55,53,332,45,6.04,10
162,3300,French Guiana,54,51,320,24,5.93,7
163,3300,Vanuatu,53,52,334,45,6.30,9
164,3300,Samoa,53,52,611,48,11.53,11
165,3300,Grenada,52,43,391,13,7.52,9
166,3300,Dominica,50,47,383,77,7.66,12
167,3300,Burundi,45,45,277,14,6.16,8
168,3300,Democratic Republic Congo,44,44,986,7,22.41,9
169,3300,Faroe Islands,44,44,193,27,4.39,9
170,3300,North Korea,43,43,432,1,10.05,13
171,3300,Belize,42,42,402,12,9.57,11
172,3300,French Polynesia,41,41,459,18,11.20,11
173,3300,Guadeloupe,40,39,98,5,2.45,6
174,3300,Somalia,39,36,199,12,5.10,8
175,3300,Reunion,34,34,32,2,0.94,3
